start_date,day_of_week,hour_of_day,member_casual,rideable_type,total_rides,avg_duration
2021-02-06,Saturday ,14,member,electric_bike,19,7.83
2021-02-06,Saturday ,15,casual,classic_bike,6,271.44
2021-02-06,Saturday ,15,casual,docked_bike,4,8589.92
2021-02-06,Saturday ,15,member,classic_bike,38,39.08
2021-02-06,Saturday ,15,member,electric_bike,20,8.50
2021-02-06,Saturday ,16,casual,classic_bike,5,14.64
2021-02-06,Saturday ,16,casual,docked_bike,1,71.97
2021-02-06,Saturday ,16,casual,electric_bike,1,5.50
2021-02-06,Saturday ,16,member,classic_bike,33,29.39
2021-02-06,Saturday ,16,member,electric_bike,20,16.46
2021-02-06,Saturday ,17,casual,classic_bike,7,29.37
2021-02-06,Saturday ,17,casual,electric_bike,4,9.23
2021-02-06,Saturday ,17,member,classic_bike,20,16.90
2021-02-06,Saturday ,17,member,electric_bike,12,12.85
2021-02-06,Saturday ,18,casual,electric_bike,2,8.91
2021-02-06,Saturday ,18,member,classic_bike,19,17.12
2021-02-06,Saturday ,18,member,electric_bike,9,7.72
2021-02-06,Saturday ,19,casual,classic_bike,2,71.33
2021-02-06,Saturday ,19,member,classic_bike,12,144.71
2021-02-06,Saturday ,19,member,electric_bike,5,33.45
2021-02-06,Saturday ,20,casual,classic_bike,1,37.03
2021-02-06,Saturday ,20,casual,docked_bike,2,4799.80
2021-02-06,Saturday ,20,casual,electric_bike,1,2.92
2021-02-06,Saturday ,20,member,classic_bike,4,24.25
2021-02-06,Saturday ,20,member,electric_bike,7,8.03
2021-02-06,Saturday ,21,casual,docked_bike,1,2076.07
2021-02-06,Saturday ,21,casual,electric_bike,1,10.53
2021-02-06,Saturday ,21,member,classic_bike,4,17.78
2021-02-06,Saturday ,21,member,electric_bike,1,24.28
2021-02-06,Saturday ,22,casual,docked_bike,1,26.85
2021-02-06,Saturday ,22,casual,electric_bike,1,8.68
2021-02-06,Saturday ,22,member,classic_bike,4,16.17
2021-02-06,Saturday ,22,member,electric_bike,2,21.85
2021-02-06,Saturday ,23,casual,electric_bike,1,24.82
2021-02-06,Saturday ,23,member,classic_bike,10,85.90
2021-02-06,Saturday ,23,member,electric_bike,4,7.30
2021-02-07,Sunday   ,0,casual,classic_bike,1,16.20
2021-02-07,Sunday   ,0,member,classic_bike,2,19.18
2021-02-07,Sunday   ,0,member,electric_bike,5,7.42
2021-02-07,Sunday   ,1,member,classic_bike,1,6.65
2021-02-07,Sunday   ,2,member,classic_bike,3,391.84
2021-02-07,Sunday   ,3,casual,classic_bike,1,6.07
2021-02-07,Sunday   ,5,member,classic_bike,1,22.55
2021-02-07,Sunday   ,6,member,classic_bike,8,17.60
2021-02-07,Sunday   ,7,member,classic_bike,7,12.90
2021-02-07,Sunday   ,8,casual,classic_bike,1,4.37
2021-02-07,Sunday   ,8,member,classic_bike,11,15.35
2021-02-07,Sunday   ,9,casual,classic_bike,6,16.79
2021-02-07,Sunday   ,9,casual,docked_bike,1,38.30
2021-02-07,Sunday   ,9,member,classic_bike,13,22.24
2021-02-07,Sunday   ,9,member,electric_bike,2,21.63
2021-02-07,Sunday   ,10,casual,classic_bike,2,34.43
2021-02-07,Sunday   ,10,member,classic_bike,22,10.33
2021-02-07,Sunday   ,10,member,electric_bike,1,41.63
2021-02-07,Sunday   ,11,casual,classic_bike,2,12.31
2021-02-07,Sunday   ,11,casual,electric_bike,1,11.78
2021-02-07,Sunday   ,11,member,classic_bike,27,9.00
2021-02-07,Sunday   ,11,member,electric_bike,2,10.24
2021-02-07,Sunday   ,12,casual,classic_bike,4,10.43
2021-02-07,Sunday   ,12,casual,docked_bike,5,36.35
2021-02-07,Sunday   ,12,casual,electric_bike,1,9.58
2021-02-07,Sunday   ,12,member,classic_bike,28,13.31
2021-02-07,Sunday   ,12,member,electric_bike,3,39.98
2021-02-07,Sunday   ,13,casual,classic_bike,4,14.67
2021-02-07,Sunday   ,13,member,classic_bike,55,12.33
2021-02-07,Sunday   ,13,member,electric_bike,2,3.09
2021-02-07,Sunday   ,14,casual,classic_bike,6,260.60
2021-02-07,Sunday   ,14,member,classic_bike,43,13.55
2021-02-07,Sunday   ,14,member,electric_bike,6,9.15
2021-02-07,Sunday   ,15,casual,classic_bike,1,10.13
2021-02-07,Sunday   ,15,casual,docked_bike,1,324.12
2021-02-07,Sunday   ,15,casual,electric_bike,1,26.92
2021-02-07,Sunday   ,15,member,classic_bike,43,83.53
2021-02-07,Sunday   ,15,member,electric_bike,9,8.53
2021-02-07,Sunday   ,16,casual,classic_bike,11,152.08
2021-02-07,Sunday   ,16,casual,electric_bike,1,15.38
2021-02-07,Sunday   ,16,member,classic_bike,44,50.57
2021-02-07,Sunday   ,16,member,electric_bike,9,16.39
2021-02-07,Sunday   ,17,casual,classic_bike,11,11.32
2021-02-07,Sunday   ,17,casual,docked_bike,3,10.00
2021-02-07,Sunday   ,17,casual,electric_bike,3,33.59
2021-02-07,Sunday   ,17,member,classic_bike,37,11.43
2021-02-07,Sunday   ,17,member,electric_bike,10,18.15
2021-02-07,Sunday   ,18,casual,classic_bike,3,13.75
2021-02-07,Sunday   ,18,member,classic_bike,20,21.65
2021-02-07,Sunday   ,18,member,electric_bike,3,39.59
2021-02-07,Sunday   ,19,casual,classic_bike,1,5.88
2021-02-07,Sunday   ,19,member,classic_bike,6,20.46
2021-02-07,Sunday   ,19,member,electric_bike,2,20.76
2021-02-07,Sunday   ,20,casual,classic_bike,1,16.90
2021-02-07,Sunday   ,20,member,classic_bike,8,15.85
2021-02-07,Sunday   ,21,casual,classic_bike,1,486.20
2021-02-07,Sunday   ,21,member,classic_bike,19,25.51
2021-02-07,Sunday   ,21,member,electric_bike,1,21.33
2021-02-07,Sunday   ,22,casual,classic_bike,3,11.57
2021-02-07,Sunday   ,22,casual,electric_bike,1,41.53
2021-02-07,Sunday   ,22,member,classic_bike,15,249.93
2021-02-07,Sunday   ,22,member,electric_bike,2,10.78
2021-02-07,Sunday   ,23,casual,classic_bike,1,6.02
2021-02-07,Sunday   ,23,casual,electric_bike,1,3.82
2021-02-07,Sunday   ,23,member,classic_bike,6,10.72
2021-02-07,Sunday   ,23,member,electric_bike,3,9.84
2021-02-08,Monday   ,0,member,classic_bike,2,12.63
2021-02-08,Monday   ,1,casual,classic_bike,1,23.58
2021-02-08,Monday   ,1,member,classic_bike,1,27.68
2021-02-08,Monday   ,3,casual,classic_bike,1,10.27
2021-02-08,Monday   ,3,member,classic_bike,1,18.57
2021-02-08,Monday   ,3,member,electric_bike,1,8.33
2021-02-08,Monday   ,4,casual,classic_bike,2,22.56
2021-02-08,Monday   ,4,member,classic_bike,2,4.32
2021-02-08,Monday   ,5,member,classic_bike,19,10.73
2021-02-08,Monday   ,5,member,electric_bike,1,3.43
2021-02-08,Monday   ,6,casual,classic_bike,1,102.73
2021-02-08,Monday   ,6,member,classic_bike,34,21.41
2021-02-08,Monday   ,6,member,electric_bike,4,8.76
2021-02-08,Monday   ,7,casual,classic_bike,4,103.54
2021-02-08,Monday   ,7,casual,electric_bike,1,8.93
2021-02-08,Monday   ,7,member,classic_bike,61,19.89
2021-02-08,Monday   ,7,member,electric_bike,4,5.16
2021-02-08,Monday   ,8,casual,classic_bike,2,12.51
2021-02-08,Monday   ,8,casual,electric_bike,1,14.83
2021-02-08,Monday   ,8,member,classic_bike,60,13.29
2021-02-08,Monday   ,8,member,electric_bike,10,10.53
2021-02-08,Monday   ,9,casual,classic_bike,2,13.03
2021-02-08,Monday   ,9,casual,electric_bike,1,24.45
2021-02-08,Monday   ,9,member,classic_bike,43,11.42
2021-02-08,Monday   ,9,member,electric_bike,2,23.51
2021-02-08,Monday   ,10,casual,classic_bike,2,96.31
2021-02-08,Monday   ,10,casual,electric_bike,1,16.93
2021-02-08,Monday   ,10,member,classic_bike,33,18.77
2021-02-08,Monday   ,10,member,electric_bike,2,19.62
2021-02-08,Monday   ,11,casual,classic_bike,5,20.46
2021-02-08,Monday   ,11,casual,docked_bike,1,155.28
2021-02-08,Monday   ,11,casual,electric_bike,1,32.52
2021-02-08,Monday   ,11,member,classic_bike,44,12.52
2021-02-08,Monday   ,11,member,electric_bike,7,30.55
2021-02-08,Monday   ,12,casual,classic_bike,4,39.29
2021-02-08,Monday   ,12,casual,electric_bike,1,9.60
2021-02-08,Monday   ,12,member,classic_bike,47,10.63
2021-02-08,Monday   ,12,member,electric_bike,15,6.95
2021-02-08,Monday   ,13,casual,classic_bike,4,15.15
2021-02-08,Monday   ,13,casual,docked_bike,1,13.35
2021-02-08,Monday   ,13,casual,electric_bike,1,5.95
2021-02-08,Monday   ,13,member,classic_bike,45,40.96
2021-02-08,Monday   ,13,member,electric_bike,11,9.95
2021-02-08,Monday   ,14,casual,classic_bike,8,37.83
2021-02-08,Monday   ,14,casual,docked_bike,2,22.88
2021-02-08,Monday   ,14,casual,electric_bike,1,21.05
2021-02-08,Monday   ,14,member,classic_bike,58,14.16
2021-02-08,Monday   ,14,member,electric_bike,8,15.01
2021-02-08,Monday   ,15,casual,classic_bike,6,13.83
2021-02-08,Monday   ,15,casual,docked_bike,1,35.02
2021-02-08,Monday   ,15,member,classic_bike,55,12.21
2021-02-08,Monday   ,15,member,electric_bike,12,6.24
2021-02-08,Monday   ,16,casual,classic_bike,3,7.31
2021-02-08,Monday   ,16,member,classic_bike,49,23.93
2021-02-08,Monday   ,16,member,electric_bike,6,5.24
2021-02-08,Monday   ,17,casual,classic_bike,6,31.92
2021-02-08,Monday   ,17,casual,electric_bike,4,17.47
2021-02-08,Monday   ,17,member,classic_bike,53,43.05
2021-02-08,Monday   ,17,member,electric_bike,11,45.67
2021-02-08,Monday   ,18,casual,classic_bike,2,11.80
2021-02-08,Monday   ,18,casual,electric_bike,4,47.27
2021-02-08,Monday   ,18,member,classic_bike,40,64.66
2021-02-08,Monday   ,18,member,electric_bike,10,10.96
2021-02-08,Monday   ,19,casual,classic_bike,1,26.03
2021-02-08,Monday   ,19,member,classic_bike,25,14.20
2021-02-08,Monday   ,19,member,electric_bike,4,12.49
2021-02-08,Monday   ,20,member,classic_bike,15,67.27
2021-02-08,Monday   ,20,member,electric_bike,3,15.02
2021-02-08,Monday   ,21,casual,classic_bike,2,754.77
2021-02-08,Monday   ,21,casual,electric_bike,1,16.88
2021-02-08,Monday   ,21,member,classic_bike,8,13.63
2021-02-08,Monday   ,21,member,electric_bike,1,13.53
2021-02-08,Monday   ,22,casual,classic_bike,2,503.05
2021-02-08,Monday   ,22,casual,electric_bike,1,4.45
2021-02-08,Monday   ,22,member,classic_bike,9,17.77
2021-02-08,Monday   ,22,member,electric_bike,4,6.48
2021-02-08,Monday   ,23,member,classic_bike,3,16.77
2021-02-08,Monday   ,23,member,electric_bike,1,3.67
2021-02-09,Tuesday  ,0,member,electric_bike,1,9.62
2021-02-09,Tuesday  ,1,casual,classic_bike,1,16.60
2021-02-09,Tuesday  ,1,member,classic_bike,1,4.10
2021-02-09,Tuesday  ,3,member,classic_bike,3,9.44
2021-02-09,Tuesday  ,4,member,classic_bike,1,3.08
2021-02-09,Tuesday  ,5,casual,classic_bike,2,6.43
2021-02-09,Tuesday  ,5,member,classic_bike,20,12.57
2021-02-09,Tuesday  ,5,member,electric_bike,1,6.12
2021-02-09,Tuesday  ,6,casual,classic_bike,1,7.23
2021-02-09,Tuesday  ,6,casual,electric_bike,1,16.47
2021-02-09,Tuesday  ,6,member,classic_bike,35,11.26
2021-02-09,Tuesday  ,6,member,electric_bike,5,12.09
2021-02-09,Tuesday  ,7,casual,classic_bike,5,16.45
2021-02-09,Tuesday  ,7,casual,electric_bike,3,11.73
2021-02-09,Tuesday  ,7,member,classic_bike,57,11.72
2021-02-09,Tuesday  ,7,member,electric_bike,13,8.08
2021-02-09,Tuesday  ,8,casual,classic_bike,2,25.94
2021-02-09,Tuesday  ,8,casual,electric_bike,1,3.70
2021-02-09,Tuesday  ,8,member,classic_bike,64,12.08
2021-02-09,Tuesday  ,8,member,electric_bike,7,7.76
2021-02-09,Tuesday  ,9,casual,classic_bike,1,20.13
2021-02-09,Tuesday  ,9,casual,electric_bike,2,8.26
2021-02-09,Tuesday  ,9,member,classic_bike,48,12.02
2021-02-09,Tuesday  ,9,member,electric_bike,9,12.23
2021-02-09,Tuesday  ,10,casual,classic_bike,5,51.09
2021-02-09,Tuesday  ,10,casual,docked_bike,1,15.58
2021-02-09,Tuesday  ,10,casual,electric_bike,1,14.28
2021-02-09,Tuesday  ,10,member,classic_bike,40,15.99
2021-02-09,Tuesday  ,10,member,electric_bike,8,11.69
2021-02-09,Tuesday  ,11,casual,classic_bike,4,55.54
2021-02-09,Tuesday  ,11,casual,electric_bike,1,4.25
2021-02-09,Tuesday  ,11,member,classic_bike,41,9.99
2021-02-09,Tuesday  ,11,member,electric_bike,8,22.94
2021-02-09,Tuesday  ,12,casual,classic_bike,4,387.69
2021-02-09,Tuesday  ,12,member,classic_bike,53,12.06
2021-02-09,Tuesday  ,12,member,electric_bike,13,17.79
2021-02-09,Tuesday  ,13,casual,classic_bike,7,44.59
2021-02-09,Tuesday  ,13,casual,docked_bike,1,34.28
2021-02-09,Tuesday  ,13,casual,electric_bike,2,13.91
2021-02-09,Tuesday  ,13,member,classic_bike,67,13.39
2021-02-09,Tuesday  ,13,member,electric_bike,10,17.51
2021-02-09,Tuesday  ,14,casual,classic_bike,10,24.92
2021-02-09,Tuesday  ,14,casual,docked_bike,1,23.33
2021-02-09,Tuesday  ,14,casual,electric_bike,2,12.69
2021-02-09,Tuesday  ,14,member,classic_bike,56,13.29
2021-02-09,Tuesday  ,14,member,electric_bike,10,8.43
2021-02-09,Tuesday  ,15,casual,classic_bike,10,28.60
2021-02-09,Tuesday  ,15,casual,electric_bike,2,6.98
2021-02-09,Tuesday  ,15,member,classic_bike,61,11.13
2021-02-09,Tuesday  ,15,member,electric_bike,20,12.91
2021-02-09,Tuesday  ,16,casual,classic_bike,15,118.23
2021-02-09,Tuesday  ,16,casual,docked_bike,1,9.80
2021-02-09,Tuesday  ,16,casual,electric_bike,3,17.50
2021-02-09,Tuesday  ,16,member,classic_bike,84,13.28
2021-02-09,Tuesday  ,16,member,electric_bike,17,8.94
2021-02-09,Tuesday  ,17,casual,classic_bike,9,22.24
2021-02-09,Tuesday  ,17,casual,docked_bike,1,59.75
2021-02-09,Tuesday  ,17,casual,electric_bike,2,9.74
2021-02-09,Tuesday  ,17,member,classic_bike,108,12.87
2021-02-09,Tuesday  ,17,member,electric_bike,22,28.27
2021-02-09,Tuesday  ,18,casual,classic_bike,15,18.82
2021-02-09,Tuesday  ,18,casual,docked_bike,1,10.35
2021-02-09,Tuesday  ,18,casual,electric_bike,4,14.52
2021-02-09,Tuesday  ,18,member,classic_bike,76,21.39
2021-02-09,Tuesday  ,18,member,electric_bike,29,12.98
2021-02-09,Tuesday  ,19,casual,classic_bike,7,10.50
2021-02-09,Tuesday  ,19,casual,electric_bike,1,18.55
2021-02-09,Tuesday  ,19,member,classic_bike,46,11.32
2021-02-09,Tuesday  ,19,member,electric_bike,12,10.79
2021-02-09,Tuesday  ,20,casual,classic_bike,3,13.80
2021-02-09,Tuesday  ,20,member,classic_bike,27,13.81
2021-02-09,Tuesday  ,20,member,electric_bike,4,16.06
2021-02-09,Tuesday  ,21,casual,electric_bike,1,13.25
2021-02-09,Tuesday  ,21,member,classic_bike,15,15.37
2021-02-09,Tuesday  ,21,member,electric_bike,4,15.68
2021-02-09,Tuesday  ,22,casual,classic_bike,2,7.70
2021-02-09,Tuesday  ,22,casual,electric_bike,3,8.76
2021-02-09,Tuesday  ,22,member,classic_bike,6,8.24
2021-02-09,Tuesday  ,22,member,electric_bike,6,7.76
2021-02-09,Tuesday  ,23,casual,electric_bike,1,22.33
2021-02-09,Tuesday  ,23,member,classic_bike,10,13.31
2021-02-09,Tuesday  ,23,member,electric_bike,3,10.61
2021-02-10,Wednesday,0,member,classic_bike,3,8.30
2021-02-10,Wednesday,0,member,electric_bike,4,9.92
2021-02-10,Wednesday,1,member,classic_bike,1,41.52
2021-02-10,Wednesday,1,member,electric_bike,1,6.98
2021-02-10,Wednesday,2,member,classic_bike,1,15.87
2021-02-10,Wednesday,3,member,classic_bike,1,1.43
2021-02-10,Wednesday,4,member,classic_bike,2,3.38
2021-02-10,Wednesday,5,casual,electric_bike,1,2.83
2021-02-10,Wednesday,5,member,classic_bike,19,9.93
2021-02-10,Wednesday,5,member,electric_bike,6,8.43
2021-02-10,Wednesday,6,casual,classic_bike,2,10.46
2021-02-10,Wednesday,6,casual,electric_bike,2,5.57
2021-02-10,Wednesday,6,member,classic_bike,24,80.99
2021-02-10,Wednesday,6,member,electric_bike,15,13.91
2021-02-10,Wednesday,7,casual,classic_bike,1,4.70
2021-02-10,Wednesday,7,casual,electric_bike,3,12.24
2021-02-10,Wednesday,7,member,classic_bike,58,10.30
2021-02-10,Wednesday,7,member,electric_bike,12,11.47
2021-02-10,Wednesday,8,casual,electric_bike,1,18.95
2021-02-10,Wednesday,8,member,electric_bike,13,6.54
2021-02-10,Wednesday,9,casual,classic_bike,2,84.05
2021-02-10,Wednesday,9,casual,electric_bike,1,20.88
2021-02-10,Wednesday,9,member,classic_bike,21,13.35
2021-02-10,Wednesday,9,member,electric_bike,5,6.68
2021-02-10,Wednesday,10,casual,classic_bike,6,15.36
2021-02-10,Wednesday,10,casual,electric_bike,2,12.27
2021-02-10,Wednesday,10,member,classic_bike,42,8.65
2021-02-10,Wednesday,10,member,electric_bike,8,18.08
2021-02-10,Wednesday,11,casual,classic_bike,7,53.55
2021-02-10,Wednesday,11,casual,docked_bike,1,10.48
2021-02-10,Wednesday,11,casual,electric_bike,2,19.37
2021-02-10,Wednesday,11,member,classic_bike,46,41.52
2021-02-10,Wednesday,11,member,electric_bike,10,26.97
2021-02-10,Wednesday,12,casual,classic_bike,9,18.20
2021-02-10,Wednesday,12,casual,electric_bike,1,11.15
2021-02-10,Wednesday,12,member,classic_bike,63,13.47
2021-02-10,Wednesday,12,member,electric_bike,10,24.55
2021-02-10,Wednesday,13,casual,classic_bike,3,62.19
2021-02-10,Wednesday,13,casual,electric_bike,6,13.35
2021-02-10,Wednesday,13,member,classic_bike,53,9.77
2021-02-10,Wednesday,13,member,electric_bike,15,11.70
2021-02-10,Wednesday,14,casual,classic_bike,7,38.99
2021-02-10,Wednesday,14,casual,electric_bike,1,2.28
2021-02-10,Wednesday,14,member,classic_bike,52,12.89
2021-02-10,Wednesday,14,member,electric_bike,12,13.72
2021-02-10,Wednesday,15,casual,classic_bike,5,109.07
2021-02-10,Wednesday,15,member,classic_bike,45,14.61
2021-02-10,Wednesday,15,member,electric_bike,21,14.75
2021-02-10,Wednesday,16,casual,classic_bike,8,32.17
2021-02-10,Wednesday,16,casual,docked_bike,3,16.10
2021-02-10,Wednesday,16,casual,electric_bike,3,14.85
2021-02-10,Wednesday,16,member,classic_bike,86,15.74
2021-02-10,Wednesday,16,member,electric_bike,25,9.37
2021-02-10,Wednesday,17,casual,classic_bike,9,50.27
2021-02-10,Wednesday,17,casual,electric_bike,6,13.62
2021-02-10,Wednesday,17,member,classic_bike,109,14.47
2021-02-10,Wednesday,17,member,electric_bike,26,19.84
2021-02-10,Wednesday,18,casual,classic_bike,10,13.63
2021-02-10,Wednesday,18,casual,docked_bike,1,9.62
2021-02-10,Wednesday,18,casual,electric_bike,5,12.99
2021-02-10,Wednesday,18,member,classic_bike,77,21.61
2021-02-10,Wednesday,18,member,electric_bike,34,9.93
2021-02-10,Wednesday,19,casual,classic_bike,7,11.03
2021-02-10,Wednesday,19,casual,docked_bike,1,10.02
2021-02-10,Wednesday,19,casual,electric_bike,8,11.93
2021-02-10,Wednesday,19,member,classic_bike,53,13.29
2021-02-10,Wednesday,19,member,electric_bike,22,18.75
2021-02-10,Wednesday,20,casual,classic_bike,4,16.86
2021-02-10,Wednesday,20,casual,docked_bike,1,24.23
2021-02-10,Wednesday,20,casual,electric_bike,2,28.12
2021-02-10,Wednesday,20,member,classic_bike,32,52.28
2021-02-10,Wednesday,20,member,electric_bike,12,17.86
2021-02-10,Wednesday,21,casual,classic_bike,3,9.95
2021-02-10,Wednesday,21,member,classic_bike,13,17.93
2021-02-10,Wednesday,21,member,electric_bike,2,18.68
2021-02-10,Wednesday,22,casual,classic_bike,3,12.90
2021-02-10,Wednesday,22,casual,electric_bike,3,13.20
2021-02-10,Wednesday,22,member,classic_bike,12,10.15
2021-02-10,Wednesday,22,member,electric_bike,4,12.93
2021-02-10,Wednesday,23,casual,classic_bike,1,51.82
2021-02-10,Wednesday,23,casual,electric_bike,2,12.63
2021-02-10,Wednesday,23,member,classic_bike,6,11.55
2021-02-11,Thursday ,0,member,classic_bike,3,10.21
2021-02-11,Thursday ,0,member,electric_bike,1,8.25
2021-02-11,Thursday ,1,casual,electric_bike,1,8.13
2021-02-11,Thursday ,1,member,electric_bike,3,13.41
2021-02-11,Thursday ,2,casual,electric_bike,1,13.52
2021-02-11,Thursday ,3,casual,classic_bike,1,13.45
2021-02-11,Thursday ,3,casual,electric_bike,1,18.03
2021-02-11,Thursday ,3,member,classic_bike,2,17.00
2021-02-11,Thursday ,4,member,classic_bike,1,8.95
2021-02-11,Thursday ,4,member,electric_bike,1,35.42
2021-02-11,Thursday ,5,casual,classic_bike,2,4.57
2021-02-11,Thursday ,5,member,classic_bike,22,17.61
2021-02-11,Thursday ,5,member,electric_bike,6,8.82
2021-02-11,Thursday ,6,casual,classic_bike,1,4.45
2021-02-11,Thursday ,6,member,classic_bike,34,24.26
2021-02-11,Thursday ,6,member,electric_bike,13,15.15
2021-02-11,Thursday ,7,casual,electric_bike,4,8.37
2021-02-11,Thursday ,7,member,classic_bike,63,21.62
2021-02-11,Thursday ,7,member,electric_bike,15,9.12
2021-02-11,Thursday ,8,casual,classic_bike,1,13.48
2021-02-11,Thursday ,8,casual,electric_bike,3,10.78
2021-02-11,Thursday ,8,member,classic_bike,75,37.02
2021-02-11,Thursday ,8,member,electric_bike,19,14.77
2021-02-11,Thursday ,9,casual,classic_bike,1,33.88
2021-02-11,Thursday ,9,casual,electric_bike,4,16.06
2021-02-11,Thursday ,9,member,classic_bike,39,12.40
2021-02-11,Thursday ,9,member,electric_bike,8,6.57
2021-02-11,Thursday ,10,casual,classic_bike,3,11.94
2021-02-11,Thursday ,10,casual,electric_bike,2,11.79
2021-02-11,Thursday ,10,member,classic_bike,16,10.87
2021-02-11,Thursday ,10,member,electric_bike,6,34.38
2021-02-11,Thursday ,11,casual,classic_bike,4,80.00
2021-02-11,Thursday ,11,casual,electric_bike,3,37.72
2021-02-11,Thursday ,11,member,classic_bike,38,15.99
2021-02-11,Thursday ,11,member,electric_bike,4,19.98
2021-02-11,Thursday ,12,casual,classic_bike,2,13.54
2021-02-11,Thursday ,12,casual,electric_bike,2,10.70
2021-02-11,Thursday ,12,member,classic_bike,45,37.63
2021-02-11,Thursday ,12,member,electric_bike,11,21.88
2021-02-11,Thursday ,13,casual,classic_bike,5,16.43
2021-02-11,Thursday ,13,casual,electric_bike,4,12.52
2021-02-11,Thursday ,13,member,classic_bike,47,10.55
2021-02-11,Thursday ,13,member,electric_bike,14,20.09
2021-02-11,Thursday ,14,casual,classic_bike,3,62.78
2021-02-11,Thursday ,14,casual,electric_bike,3,13.80
2021-02-11,Thursday ,14,member,classic_bike,41,11.90
2021-02-11,Thursday ,14,member,electric_bike,21,12.48
2021-02-11,Thursday ,15,casual,classic_bike,7,23.82
2021-02-11,Thursday ,15,casual,electric_bike,6,14.17
2021-02-11,Thursday ,15,member,classic_bike,53,21.68
2021-02-11,Thursday ,15,member,electric_bike,15,9.38
2021-02-11,Thursday ,16,casual,classic_bike,15,24.86
2021-02-11,Thursday ,16,casual,docked_bike,2,23.42
2021-02-11,Thursday ,16,casual,electric_bike,4,12.27
2021-02-11,Thursday ,16,member,classic_bike,74,14.54
2021-02-11,Thursday ,16,member,electric_bike,28,15.83
2021-02-11,Thursday ,17,casual,classic_bike,12,33.17
2021-02-11,Thursday ,17,casual,electric_bike,12,21.21
2021-02-11,Thursday ,17,member,classic_bike,107,17.39
2021-02-11,Thursday ,17,member,electric_bike,40,12.56
2021-02-11,Thursday ,18,casual,classic_bike,10,8.61
2021-02-11,Thursday ,18,casual,docked_bike,2,8.99
2021-02-11,Thursday ,18,casual,electric_bike,11,13.53
2021-02-11,Thursday ,18,member,classic_bike,79,22.50
2021-02-11,Thursday ,18,member,electric_bike,28,26.76
2021-02-11,Thursday ,19,casual,classic_bike,8,15.63
2021-02-11,Thursday ,19,casual,electric_bike,11,8.93
2021-02-11,Thursday ,19,member,classic_bike,54,14.09
2021-02-11,Thursday ,19,member,electric_bike,18,12.50
2021-02-11,Thursday ,20,casual,classic_bike,4,12.58
2021-02-11,Thursday ,20,casual,electric_bike,3,8.28
2021-02-11,Thursday ,20,member,classic_bike,32,13.99
2021-02-11,Thursday ,20,member,electric_bike,15,7.49
2021-02-11,Thursday ,21,casual,classic_bike,1,6.20
2021-02-11,Thursday ,21,casual,electric_bike,1,5.82
2021-02-11,Thursday ,21,member,classic_bike,14,8.46
2021-02-11,Thursday ,21,member,electric_bike,8,10.21
2021-02-11,Thursday ,22,casual,classic_bike,4,34.58
2021-02-11,Thursday ,22,casual,electric_bike,2,18.63
2021-02-11,Thursday ,22,member,classic_bike,16,14.09
2021-02-11,Thursday ,22,member,electric_bike,12,9.70
2021-02-11,Thursday ,23,casual,classic_bike,6,9.54
2021-02-11,Thursday ,23,casual,docked_bike,1,37.67
2021-02-11,Thursday ,23,casual,electric_bike,3,16.99
2021-02-11,Thursday ,23,member,classic_bike,5,8.81
2021-02-11,Thursday ,23,member,electric_bike,8,8.23
2021-02-12,Friday   ,0,casual,classic_bike,2,9.53
2021-02-12,Friday   ,0,casual,electric_bike,2,12.08
2021-02-12,Friday   ,0,member,classic_bike,2,12.64
2021-02-12,Friday   ,0,member,electric_bike,1,8.78
2021-02-12,Friday   ,1,casual,electric_bike,1,7.27
2021-02-12,Friday   ,1,member,classic_bike,1,21.30
2021-02-12,Friday   ,2,casual,classic_bike,1,9.73
2021-02-12,Friday   ,2,member,classic_bike,3,6.53
2021-02-12,Friday   ,3,member,classic_bike,1,10.27
2021-02-12,Friday   ,3,member,electric_bike,2,5.38
2021-02-12,Friday   ,4,casual,electric_bike,1,5.10
2021-02-12,Friday   ,4,member,classic_bike,4,6.94
2021-02-12,Friday   ,4,member,electric_bike,1,7.28
2021-02-12,Friday   ,5,casual,classic_bike,1,21.87
2021-02-12,Friday   ,5,member,classic_bike,23,14.32
2021-02-12,Friday   ,5,member,electric_bike,8,10.95
2021-02-12,Friday   ,6,casual,classic_bike,3,16.11
2021-02-12,Friday   ,6,casual,electric_bike,2,27.48
2021-02-12,Friday   ,6,member,classic_bike,37,13.42
2021-02-12,Friday   ,6,member,electric_bike,16,17.96
2021-02-12,Friday   ,7,casual,classic_bike,1,17.92
2021-02-12,Friday   ,7,casual,electric_bike,7,12.88
2021-02-12,Friday   ,7,member,classic_bike,55,12.78
2021-02-12,Friday   ,7,member,electric_bike,11,6.44
2021-02-12,Friday   ,8,casual,classic_bike,7,227.94
2021-02-12,Friday   ,8,casual,electric_bike,1,18.23
2021-02-12,Friday   ,8,member,classic_bike,75,11.34
2021-02-12,Friday   ,8,member,electric_bike,21,9.62
2021-02-12,Friday   ,9,casual,classic_bike,4,72.80
2021-02-12,Friday   ,9,casual,electric_bike,3,10.79
2021-02-12,Friday   ,9,member,classic_bike,43,11.25
2021-02-12,Friday   ,9,member,electric_bike,12,12.31
2021-02-12,Friday   ,10,casual,classic_bike,10,12.11
2021-02-12,Friday   ,10,casual,docked_bike,2,63.98
2021-02-12,Friday   ,10,casual,electric_bike,3,6.86
